user_id,device_type,platform_id,video_id,session_id,filename,coach_carter_score,oscars_slap_score,trump_ukraine_score,max_score,likely_video,engagement_level,passes_threshold,text_preview,processing_time,user_type
37578655612f9968585f5f785712ddaa,desktop,2,1,2,2_1_2_37578655612f9968585f5f785712ddaa.txt,90,0,0,90,Coach Carter,HIGH,True,"“Coach Carter teaches that discipline, teamwork, and respect are just as important as winning. His g",0.7662949562072754,complete
37578655612f9968585f5f785712ddaa,desktop,2,2,1,2_2_1_37578655612f9968585f5f785712ddaa.txt,0,80,0,80,Oscars Slap,HIGH,True,"“That Oscar moment was shocking and unforgettable. It shows how emotions can take over, even in the ",0.8234989643096924,complete
37578655612f9968585f5f785712ddaa,desktop,2,2,2,2_2_2_37578655612f9968585f5f785712ddaa.txt,0,85,0,85,Oscars Slap,HIGH,True,“That Oscar slap was shocking and unforgettable. It shows how emotions can take control even in publ,0.7825219631195068,complete
37578655612f9968585f5f785712ddaa,desktop,2,3,1,2_3_1_37578655612f9968585f5f785712ddaa.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"“This Oval Office meeting highlights the importance of diplomacy and leadership. Seeing Trump, Vance",0.7026450634002686,complete
37578655612f9968585f5f785712ddaa,desktop,2,3,2,2_3_2_37578655612f9968585f5f785712ddaa.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The Oval Office meeting clip shows former President Trump and author Vance discussing key topics wit,0.8207130432128906,complete
37578655612f9968585f5f785712ddaa,desktop,3,1,1,3_1_1_37578655612f9968585f5f785712ddaa.txt,90,0,0,90,Coach Carter,HIGH,True,"“Coach Carter teaches that real growth comes from discipline, hard work, and teamwork. This clip sho",0.6815338134765625,complete
37578655612f9968585f5f785712ddaa,desktop,3,1,2,3_1_2_37578655612f9968585f5f785712ddaa.txt,80,0,0,80,Coach Carter,HIGH,True,"“Coach Carter emphasizes that discipline, hard work, and teamwork are key to success. His lessons go",0.7799980640411377,complete
37578655612f9968585f5f785712ddaa,desktop,3,2,1,3_2_1_37578655612f9968585f5f785712ddaa.txt,0,85,0,85,Oscars Slap,HIGH,True,"“That Oscar moment was shocking and unforgettable. It shows how quickly emotions can take over, even",0.8470737934112549,complete
37578655612f9968585f5f785712ddaa,desktop,3,2,2,3_2_2_37578655612f9968585f5f785712ddaa.txt,0,80,0,80,Oscars Slap,HIGH,True,“ That Oscar  slap  was surprising and intense. It shows how emotions can take control in public mom,0.657991886138916,complete
37578655612f9968585f5f785712ddaa,desktop,3,3,1,3_3_1_37578655612f9968585f5f785712ddaa.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"“This Oval Office meeting highlights the importance of diplomacy and leadership. Seeing Trump, Vance",0.8194220066070557,complete
37578655612f9968585f5f785712ddaa,desktop,3,3,2,3_3_2_37578655612f9968585f5f785712ddaa.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The Oval Office meeting clip features former President Trump and author Vance engaging with Ukrainia,0.7868137359619141,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,1,1,1_1_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,60,0,0,60,Coach Carter,MODERATE,True,"Hi the movie Trailor is motivational in our life. The man arrived in this room, the students are att",0.699843168258667,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,1,2,1_1_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,40,0,0,40,Coach Carter,MINIMAL,True,The coach carter movie clip was very emotionally and the room and set up is High school set up and s,0.7535839080810547,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,2,1,1_2_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,0,0,UNKNOWN,NONE,False,The man speech very funny and around the people are watching and laughing in this speech. one man ar,0.7847111225128174,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,2,2,1_2_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,40,0,40,Oscars Slap,MINIMAL,True,The Oscar slap clip is very funny. One man speak the funny jokes say this stage. The audience are wa,0.7069811820983887,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,3,1,1_3_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,The story is watch trump /Vance and Zelenskyy oval office meeting is very interesting. The Vance and,0.8474791049957275,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,1,3,2,1_3_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,"The office meeting conducted in this place Washington. And the U.S President Donald Trump, vice pres",0.8210277557373047,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,1,1,2_1_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,0,0,UNKNOWN,NONE,False,That guy shared our lifestyle story tell in our emotional around people are watching emotional and t,0.7368803024291992,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,1,2,2_1_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,40,0,0,40,Coach Carter,MINIMAL,True,The coach carter was arrived in this classroom and the students are speak to some decisions per thre,0.7981503009796143,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,2,1,2_2_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,0,0,UNKNOWN,NONE,False,The man around the audience was watching in this mans funny speech. one man made angry he told angry,0.6418538093566895,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,2,2,2_2_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,40,0,40,Oscars Slap,MINIMAL,True,The Oscar slap story was very interesting. The man told the funny stories and jokes. The audience ar,0.860069751739502,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,3,1,2_3_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,The speech Trump/Vance and Zelenskyy oval office meeting is conducting in this scene. The Vance and ,0.7219181060791016,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,2,3,2,2_3_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,The U.S president Trump and Vice president Vance Ukrainian president Zelenskyy conduct the meeting a,0.8156030178070068,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,1,1,3_1_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,0,0,UNKNOWN,NONE,False,The man and our students life story with emotional response and the man took the property in the box,0.9169738292694092,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,1,2,3_1_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,0,0,UNKNOWN,NONE,False,The coach carter was arrived in this classroom. The students were attentionally say this some topic ,0.8268661499023438,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,2,1,3_2_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,40,0,40,Oscars Slap,MINIMAL,True,Oscar slap clip was very very funny moments. The man speak the funny speech on the stage. The man sa,0.7261059284210205,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,2,2,3_2_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,40,0,40,Oscars Slap,MINIMAL,True,"The Oscar slap was make a very funny stories and jokes. I make a funny moment , he take demotivate i",1.935293197631836,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,3,1,3_3_1_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,U.S vice president Vance and Ukrainian president Zelenskyy was discussed some topic with decision. T,0.7349429130554199,complete
3b748a1fdbb41baaa95bc3f44a5e7cfa,desktop,3,3,2,3_3_2_3b748a1fdbb41baaa95bc3f44a5e7cfa.txt,0,0,40,40,Trump-Ukraine Meeting,MINIMAL,True,Trump/Vance  and Zelenskyy discussed the office meeting at Washington. Vance and Ukrainian president,0.6873960494995117,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,1,1,1_1_1_40a5c0c29c7580d1e4593c4a149c836c.txt,90,0,0,90,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter inspiring his team to respect rules, prioritize schoo",0.832352876663208,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,1,2,1_1_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The Oval Office meeting clip shows former President Trump and author Vance interacting with Ukrainia,0.8620200157165527,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,2,1,1_2_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith walking onto the stage at the 2022 Oscars and slapping Chris Ro,0.7900080680847168,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,2,2,1_2_2_40a5c0c29c7580d1e4593c4a149c836c.txt,80,0,0,80,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter teaching his players about perseverance, discipline, ",1.2582378387451172,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,3,1,1_3_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The Oval Office meeting clip shows former President Trump and author Vance speaking with Ukrainian P,0.8642809391021729,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,1,3,2,1_3_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith striking Chris Rock on stage during the 2022 Oscars after a jok,1.0120267868041992,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,1,1,2_1_1_40a5c0c29c7580d1e4593c4a149c836c.txt,80,0,0,80,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter holding a team meeting, emphasizing accountability, h",0.8028910160064697,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,1,2,2_1_2_40a5c0c29c7580d1e4593c4a149c836c.txt,90,0,0,90,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter addressing his team about respect, responsibility, an",0.8108601570129395,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,2,1,2_2_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith hitting Chris Rock on stage during the 2022 Oscars after Rock m,0.8089268207550049,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,2,2,2_2_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith walking onto the stage at the 2022 Oscars and slapping Chris Ro,0.8186309337615967,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,3,1,2_3_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The clip shows former President Trump and author Vance meeting Ukrainian President Zelenskyy in the ,0.9267740249633789,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,2,3,2,2_3_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith striking Chris Rock on stage during the 2022 Oscars after a jok,0.8332188129425049,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,1,1,3_1_1_40a5c0c29c7580d1e4593c4a149c836c.txt,80,0,0,80,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter confronting his players about their lack of focus, in",0.7547807693481445,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,1,2,3_1_2_40a5c0c29c7580d1e4593c4a149c836c.txt,80,0,0,80,Coach Carter,HIGH,True,"The Coach Carter movie clip shows Coach Carter teaching his players about perseverance, discipline, ",0.8762569427490234,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,2,1,3_2_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,60,0,60,Oscars Slap,MODERATE,True,The Oscar Slap Clip shows Will Smith slapping Chris Rock on stage at the 2022 Oscars after a joke ab,0.7328629493713379,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,2,2,3_2_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,80,0,80,Oscars Slap,HIGH,True,The Oscar Slap Clip shows Will Smith striking Chris Rock on stage during the 2022 Oscars after a jok,0.9881489276885986,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,3,1,3_3_1_40a5c0c29c7580d1e4593c4a149c836c.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The Oval Office meeting clip shows former President Trump and author Vance interacting with Ukrainia,0.7923669815063477,complete
40a5c0c29c7580d1e4593c4a149c836c,desktop,3,3,2,3_3_2_40a5c0c29c7580d1e4593c4a149c836c.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,The clip shows former President Trump and author Vance meeting Ukrainian President Zelenskyy in the ,0.7980349063873291,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,1,1,1_1_1_44251858f1bd6a904ad5c26e55508fb4.txt,40,0,0,40,Coach Carter,MINIMAL,True,"hiii,I watch coach carter movie, its really nice too see and its sport moive.all are the moive its v",0.7456779479980469,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,1,2,1_1_2_44251858f1bd6a904ad5c26e55508fb4.txt,60,0,0,60,Coach Carter,MODERATE,True,"Hii all i recently watch the movie name of coach carter,its very good movie, iso loved it.and its sp",0.8617422580718994,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,2,1,1_2_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,80,0,80,Oscars Slap,HIGH,True,"Good morning every one,I am watched Oscar slap incident video, i am literally shock its not a joke s",0.7915680408477783,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,2,2,1_2_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,40,0,40,Oscars Slap,MINIMAL,True,"hii .....every one i see the oscar slap clip, and hate this, every humans are need to respect don't ",1.0407838821411133,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,3,1,1_3_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,u.s president donald and vice president JD vance meet with ukrainian president volodymyr zelensky in,0.6581308841705322,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,1,3,2,1_3_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,i watch the video us president donald and vice president JD vance with ukrainine president volodymyr,0.9037461280822754,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,1,1,2_1_1_44251858f1bd6a904ad5c26e55508fb4.txt,60,0,0,60,Coach Carter,MODERATE,True,"Hii all, i am watching the movie of Coach carter and its very good moive,and its all about sports,th",0.6530029773712158,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,1,2,2_1_2_44251858f1bd6a904ad5c26e55508fb4.txt,40,0,0,40,Coach Carter,MINIMAL,True,"hii every one i watch the movie of coach carter its all about sports moive,and its is real story, ev",0.9974360466003418,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,2,1,2_2_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,60,0,60,Oscars Slap,MODERATE,True,"GOOD MORING ALL I REACENTLY WATCH THE CLIP OF OSCAR SLAP CLIP AND LITERALLY SHOCK AND I HATE THIS ,D",0.709104061126709,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,2,2,2_2_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,60,0,60,Oscars Slap,MODERATE,True,"good morning every one i watch the oscar slap clip and very sad,please don't do that again and every",0.7903590202331543,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,3,1,2_3_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,U.S president donald and vice president JD vance meet with ukrainian president volodymyr zelensky in,1.0525567531585693,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,2,3,2,2_3_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,"Hii,i watch video of u.s president donald and vice president JD vance with ukraininr president volod",0.861130952835083,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,1,1,3_1_1_44251858f1bd6a904ad5c26e55508fb4.txt,60,0,0,60,Coach Carter,MODERATE,True,"Good morning all, i watch the movie name of coach carter and its very well story,its all about sport",1.0448236465454102,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,1,2,3_1_2_44251858f1bd6a904ad5c26e55508fb4.txt,60,0,0,60,Coach Carter,MODERATE,True,"hii good morning all, reacently i watch the movie name of coach carter, its very good moive, every o",0.8252139091491699,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,2,1,3_2_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,60,0,60,Oscars Slap,MODERATE,True,"Hii every one recently i see the oscar slap clip, and i was very shocked.every humans are need respe",0.8560428619384766,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,2,2,3_2_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,60,0,60,Oscars Slap,MODERATE,True,"hii all i watched a oscar slap clip, i am literally shock and don't again this ,every humans like an",0.8713908195495605,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,3,1,3_3_1_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,u.s president donald and vice president JD vance meet with ukarainian president volodymyr zelensky i,1.895514965057373,complete
44251858f1bd6a904ad5c26e55508fb4,desktop,3,3,2,3_3_2_44251858f1bd6a904ad5c26e55508fb4.txt,0,0,0,0,UNKNOWN,NONE,False,"hii,i watch the video of u.spresident donald and vice president Jd vance with ukrainian president vo",0.8536880016326904,complete
51dab5b486058180e3325b8c32b33844,desktop,1,1,1,1_1_1_51dab5b486058180e3325b8c32b33844.txt,80,0,0,80,Coach Carter,HIGH,True,"*""Coach Carter highlights how discipline, mentorship, and teamwork can transform students’ mindset, ",0.7388808727264404,complete
51dab5b486058180e3325b8c32b33844,desktop,1,1,2,1_1_2_51dab5b486058180e3325b8c32b33844.txt,80,0,0,80,Coach Carter,HIGH,True,"*""This Coach Carter scene highlights how leadership, discipline, and teamwork can inspire students t",0.886005163192749,complete
51dab5b486058180e3325b8c32b33844,desktop,1,2,1,1_2_1_51dab5b486058180e3325b8c32b33844.txt,0,80,0,80,Oscars Slap,HIGH,True,"*""The Oscar slap clip highlights a sudden, unexpected moment that grabbed worldwide attention, showi",0.7460250854492188,complete
51dab5b486058180e3325b8c32b33844,desktop,1,2,2,1_2_2_51dab5b486058180e3325b8c32b33844.txt,0,60,0,60,Oscars Slap,MODERATE,True,"*""The Oscar slap clip captures a tense and unexpected moment, demonstrating how public incidents can",0.8314790725708008,complete
51dab5b486058180e3325b8c32b33844,desktop,1,3,1,1_3_1_51dab5b486058180e3325b8c32b33844.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"*""The Oval Office meeting with Trump, Vance, and Zelenskyy highlights the importance of diplomacy, s",0.8381092548370361,complete
51dab5b486058180e3325b8c32b33844,desktop,1,3,2,1_3_2_51dab5b486058180e3325b8c32b33844.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"*""The Oval Office meeting between Trump, Vance, and Zelenskyy demonstrates the complexity of high-le",0.8336272239685059,complete
51dab5b486058180e3325b8c32b33844,desktop,2,1,1,2_1_1_51dab5b486058180e3325b8c32b33844.txt,80,0,0,80,Coach Carter,HIGH,True,"*""This Coach Carter scene emphasizes how leadership, discipline, and teamwork can inspire students t",0.7017006874084473,complete
51dab5b486058180e3325b8c32b33844,desktop,2,1,2,2_1_2_51dab5b486058180e3325b8c32b33844.txt,80,0,0,80,Coach Carter,HIGH,True,"*""Coach Carter highlights how mentorship, discipline, and teamwork can transform students’ mindset, ",2.209245204925537,complete
51dab5b486058180e3325b8c32b33844,desktop,2,2,1,2_2_1_51dab5b486058180e3325b8c32b33844.txt,0,80,0,80,Oscars Slap,HIGH,True,"*""The Oscar slap clip captures a tense and shocking event, illustrating how quickly emotions can esc",0.8708698749542236,complete
51dab5b486058180e3325b8c32b33844,desktop,2,2,2,2_2_2_51dab5b486058180e3325b8c32b33844.txt,0,60,0,60,Oscars Slap,MODERATE,True,"*""The Oscar slap clip captures a tense and unexpected moment, demonstrating how public incidents can",0.8757891654968262,complete
51dab5b486058180e3325b8c32b33844,desktop,2,3,1,2_3_1_51dab5b486058180e3325b8c32b33844.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"*""The Oval Office meeting between Trump, Vance, and Zelenskyy demonstrates the complexities of polit",0.7979929447174072,complete
51dab5b486058180e3325b8c32b33844,desktop,2,3,2,2_3_2_51dab5b486058180e3325b8c32b33844.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,"*""The Oval Office meeting between Trump, Vance, and Zelenskyy demonstrates the complexity of high-le",0.7616372108459473,complete
51dab5b486058180e3325b8c32b33844,desktop,3,1,1,3_1_1_51dab5b486058180e3325b8c32b33844.txt,80,0,0,80,Coach Carter,HIGH,True,"*""Coach Carter demonstrates how discipline, guidance, and teamwork can shape students’ character, te",0.8314659595489502,complete
51dab5b486058180e3325b8c32b33844,desktop,3,1,2,3_1_2_51dab5b486058180e3325b8c32b33844.txt,0,80,0,80,Oscars Slap,HIGH,True,"*""The Oscar slap clip shows a sudden, surprising incident that grabbed global attention, highlightin",0.7288451194763184,complete
51dab5b486058180e3325b8c32b33844,desktop,3,2,1,3_2_1_51dab5b486058180e3325b8c32b33844.txt,0,60,0,60,Oscars Slap,MODERATE,True,"*""The Oscar slap clip shows a surprising and intense moment, demonstrating how unexpected actions in",0.9970822334289551,complete
51dab5b486058180e3325b8c32b33844,desktop,3,2,2,3_2_2_51dab5b486058180e3325b8c32b33844.txt,0,60,0,60,Oscars Slap,MODERATE,True,"*""The Oscar slap clip captures a tense and unexpected moment, demonstrating how public incidents can",0.765347957611084,complete
51dab5b486058180e3325b8c32b33844,desktop,3,3,1,3_3_1_51dab5b486058180e3325b8c32b33844.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"*""The Oval Office meeting with Trump, Vance, and Zelenskyy illustrates the importance of strategic d",0.8787052631378174,complete
51dab5b486058180e3325b8c32b33844,desktop,3,3,2,3_3_2_51dab5b486058180e3325b8c32b33844.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"*""The Oval Office meeting with Trump, Vance, and Zelenskyy emphasizes the significance of diplomacy,",1.4035892486572266,complete
57334ce700310b2650adabca77bbdc39,desktop,1,1,1,1_1_1_57334ce700310b2650adabca77bbdc39.txt,90,0,0,90,Coach Carter,HIGH,True,we feared our strength not our weakness. Your helped us see our worth and shine.That changed our liv,0.8275558948516846,complete
57334ce700310b2650adabca77bbdc39,desktop,1,1,2,1_1_2_57334ce700310b2650adabca77bbdc39.txt,90,0,0,90,Coach Carter,HIGH,True,"This video shows the power of believing in ourselves. When we stop hiding and start shining, it free",0.8241331577301025,complete
57334ce700310b2650adabca77bbdc39,desktop,1,2,1,1_2_1_57334ce700310b2650adabca77bbdc39.txt,0,80,0,80,Oscars Slap,HIGH,True,That moment showed how unpredictable live Tv can be raw emotions real reactions. It remined us that ,0.9489381313323975,complete
57334ce700310b2650adabca77bbdc39,desktop,1,2,2,1_2_2_57334ce700310b2650adabca77bbdc39.txt,0,80,0,80,Oscars Slap,HIGH,True,That moment shocked everyone and showed how quickly things can change live. It reminds us that behin,0.7073001861572266,complete
57334ce700310b2650adabca77bbdc39,desktop,1,3,1,1_3_1_57334ce700310b2650adabca77bbdc39.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,This conversation shows how high the stakes are in conflicts like this. Both sides feel pressure and,0.8650999069213867,complete
57334ce700310b2650adabca77bbdc39,desktop,1,3,2,1_3_2_57334ce700310b2650adabca77bbdc39.txt,0,0,80,80,Trump-Ukraine Meeting,HIGH,True,This shows how fragile and tense diplomacy is during conflict. Both sides carry heavy pain and frust,0.7226748466491699,complete
57334ce700310b2650adabca77bbdc39,desktop,2,1,1,2_1_1_57334ce700310b2650adabca77bbdc39.txt,100,0,0,100,Coach Carter,HIGH,True,You taught us to stop hiding and start believing.Our fear turned into power because of you. We are n,0.8587160110473633,complete
57334ce700310b2650adabca77bbdc39,desktop,2,1,2,2_1_2_57334ce700310b2650adabca77bbdc39.txt,100,0,0,100,Coach Carter,HIGH,True,"The courage to own our light, even when it scares us is life changing. This message reminds me that ",0.6663239002227783,complete
57334ce700310b2650adabca77bbdc39,desktop,2,2,1,2_2_1_57334ce700310b2650adabca77bbdc39.txt,0,80,0,80,Oscars Slap,HIGH,True,"It was wild and shocking, but it also made the night unforgettable. Moments like these remind us tha",0.8184380531311035,complete
57334ce700310b2650adabca77bbdc39,desktop,2,2,2,2_2_2_57334ce700310b2650adabca77bbdc39.txt,0,70,0,70,Oscars Slap,MODERATE,True,Live TV Can be wild and unpredictable. This unexpected moment reminded us that even stars have real ,0.9699230194091797,complete
57334ce700310b2650adabca77bbdc39,desktop,2,3,1,2_3_1_57334ce700310b2650adabca77bbdc39.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,"The tension here reveals how complicated diplomacy can be during war. Emotions run deep, but it is i",0.6753940582275391,complete
57334ce700310b2650adabca77bbdc39,desktop,2,3,2,2_3_2_57334ce700310b2650adabca77bbdc39.txt,0,0,0,0,UNKNOWN,NONE,False,"The conversation reveals the deep struggles behind war loss, power, and pressure. To protect million",0.8090219497680664,complete
57334ce700310b2650adabca77bbdc39,desktop,3,1,1,3_1_1_57334ce700310b2650adabca77bbdc39.txt,90,0,0,90,Coach Carter,HIGH,True,You showed us that greatness was always insdie.We stopped playing small and started living with purp,0.6555819511413574,complete
57334ce700310b2650adabca77bbdc39,desktop,3,1,2,3_1_2_57334ce700310b2650adabca77bbdc39.txt,100,0,0,100,Coach Carter,HIGH,True,It is amazing how facing fear and embracing our potential can transform everything. This speaks to t,1.1880559921264648,complete
57334ce700310b2650adabca77bbdc39,desktop,3,2,1,3_2_1_57334ce700310b2650adabca77bbdc39.txt,0,80,0,80,Oscars Slap,HIGH,True,The tension and surprise made the night historic. Sometimes live events bring out unexpected truths ,0.8511452674865723,complete
57334ce700310b2650adabca77bbdc39,desktop,3,2,2,3_2_2_57334ce700310b2650adabca77bbdc39.txt,0,80,0,80,Oscars Slap,HIGH,True,"That shocking moment was a mix of tension and raw emotion, showing that fame does not protect from r",0.7061479091644287,complete
57334ce700310b2650adabca77bbdc39,desktop,3,3,1,3_3_1_57334ce700310b2650adabca77bbdc39.txt,0,0,60,60,Trump-Ukraine Meeting,MODERATE,True,This exchange reminds us how fragile peace is and how much is at risk. Leaders must put aside pride ,1.0974540710449219,complete
57334ce700310b2650adabca77bbdc39,desktop,3,3,2,3_3_2_57334ce700310b2650adabca77bbdc39.txt,0,0,0,0,UNKNOWN,NONE,False,"This exchange highlights how war complicates every decision and relationship. Emotions run high, but",0.7886571884155273,complete
80d5a8bd9e65bac069257b0071bab47f,desktop,1,1,1,1_1_1_80d5a8bd9e65bac069257b0071bab47f.txt,0,0,0,0,UNKNOWN,NONE,False,THIS MOVIE IS VERY INTERESTING TO WATCHING I AM VERY GOOD FAN OF THIS MOVIE AND LIKE VERY MUCH. THE ,0.8745050430297852,complete
80d5a8bd9e65bac069257b0071bab47f,desktop,1,1,2,1_1_2_80d5a8bd9e65bac069257b0071bab47f.txt,0,0,0,0,UNKNOWN,NONE,False,this movie clip is show the will smith is very hungry to one of the oscar flim award time. one of th,1.5356040000915527,complete
